Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,147.759995,148.250000,146.710007,147.750000,144.806793,4724100
2021-06-08,147.699997,147.869995,145.919998,146.369995,143.454285,5997200
2021-06-09,147.250000,147.589996,146.020004,146.100006,143.189682,4008000
2021-06-10,146.309998,148.009995,146.130005,147.600006,144.659790,4698200
2021-06-11,148.050003,148.119995,146.789993,147.690002,144.748001,4364600
2021-06-14,147.470001,148.630005,146.789993,148.570007,145.610474,3831900
2021-06-15,148.899994,149.169998,148.070007,148.580002,145.620270,4256500
2021-06-16,148.860001,149.270004,146.750000,147.100006,144.169739,5492100
2021-06-17,147.250000,149.000000,146.910004,148.520004,145.561462,5316400
2021-06-18,147.979996,147.979996,145.229996,145.419998,142.523209,10661700
2021-06-21,145.750000,146.740005,145.449997,146.559998,143.640518,4904300
2021-06-22,146.729996,147.500000,146.289993,146.779999,143.856110,3518000
2021-06-23,146.059998,146.130005,144.830002,144.850006,141.964584,3901700
2021-06-24,144.860001,145.940002,144.610001,145.669998,142.768234,3818900
2021-06-25,145.759995,146.789993,145.240005,146.410004,143.493500,6387600
2021-06-28,146.759995,147.589996,146.619995,147.039993,144.110931,4282800
2021-06-29,147.449997,147.699997,146.399994,146.940002,144.012939,3197700
2021-06-30,147.429993,148.309998,147.199997,148.169998,145.218430,4943700
2021-07-01,148.080002,149.080002,147.940002,148.199997,145.247833,3997600
2021-07-02,148.899994,149.779999,148.559998,148.910004,145.943695,3835500
2021-07-06,149.070007,149.419998,147.770004,149.130005,146.159317,4313800
2021-07-07,149.289993,150.699997,149.000000,149.789993,146.806168,4225000
2021-07-08,149.419998,150.669998,149.190002,149.860001,146.874771,4216000
2021-07-09,149.410004,150.309998,149.169998,149.479996,146.502335,4088600
2021-07-12,149.490005,149.789993,148.779999,149.509995,146.531723,4873700
2021-07-13,151.149994,153.910004,150.750000,152.960007,149.913025,8750800
2021-07-14,152.889999,155.139999,152.800003,154.539993,151.461533,6390300
2021-07-15,154.070007,155.360001,153.259995,155.250000,152.157394,4920600
2021-07-16,155.679993,156.839996,155.110001,155.820007,152.716034,5852500
2021-07-19,155.990005,157.539993,154.759995,155.800003,152.696442,5750200
2021-07-20,156.199997,157.330002,155.559998,155.820007,152.716034,5213500
2021-07-21,155.300003,156.119995,154.570007,155.240005,152.147598,4905900
2021-07-22,155.190002,155.759995,153.970001,155.190002,152.098602,3333500
2021-07-23,155.559998,157.789993,155.240005,157.179993,154.048950,3588400
2021-07-26,156.789993,157.470001,156.029999,157.070007,153.941147,2999800
2021-07-27,157.309998,158.660004,157.029999,157.940002,154.793823,4043900
2021-07-28,157.600006,157.960007,155.910004,156.490005,153.372696,3556800
2021-07-29,157.229996,157.429993,156.199997,156.809998,153.686325,3055600
2021-07-30,157.369995,157.600006,156.619995,156.949997,153.823532,3757300
2021-08-02,157.000000,157.110001,155.509995,156.320007,153.206085,3425900
2021-08-03,157.000000,157.149994,156.309998,156.669998,153.549118,3359900
2021-08-04,156.190002,156.660004,153.869995,154.050003,150.981308,4846300
2021-08-05,154.979996,155.190002,153.869995,154.309998,151.236130,3733500
2021-08-06,153.770004,154.759995,153.639999,154.330002,151.255722,3430900
2021-08-09,154.639999,154.789993,153.710007,154.350006,151.275345,2636600
2021-08-10,154.309998,155.309998,153.809998,154.429993,151.353729,2670200
2021-08-11,154.710007,156.020004,154.470001,155.039993,151.951569,3058000
2021-08-12,155.229996,155.300003,154.600006,155.070007,151.981003,1958700
2021-08-13,155.100006,156.669998,154.899994,156.520004,153.402115,2113800
2021-08-16,156.929993,158.119995,156.729996,158.050003,154.901627,3224000
2021-08-17,157.910004,158.449997,157.240005,157.899994,154.754608,3736300
2021-08-18,157.679993,158.199997,156.199997,156.279999,153.166885,3419200
2021-08-19,155.820007,159.419998,155.779999,158.910004,155.744492,4745600
2021-08-20,158.929993,159.630005,158.250000,158.350006,155.195648,3484100
2021-08-23,157.830002,158.520004,157.320007,157.850006,154.705612,3102100
2021-08-24,157.750000,157.750000,155.679993,155.889999,152.784637,3760800
2021-08-25,155.360001,155.669998,154.160004,155.199997,152.108398,3346700
2021-08-26,155.509995,155.669998,154.089996,154.630005,151.549759,3220700
2021-08-27,154.839996,155.410004,154.210007,154.940002,151.853561,4166500
2021-08-30,155.179993,156.169998,155.009995,156.000000,152.892456,2540300
2021-08-31,156.089996,156.470001,155.339996,156.389999,153.274689,5291200
2021-09-01,156.839996,158.190002,156.509995,157.910004,154.764404,4231400
2021-09-02,156.789993,157.289993,155.869995,156.949997,154.877884,2862500
2021-09-03,156.199997,157.419998,155.899994,157.089996,155.016052,2035100
2021-09-07,156.479996,156.759995,153.679993,154.529999,152.489853,4609900
2021-09-08,154.660004,156.750000,154.300003,156.720001,154.650940,3199100
2021-09-09,156.880005,156.970001,155.399994,155.729996,153.673996,3560400
2021-09-10,155.979996,156.250000,155.009995,155.460007,153.407578,3851500
2021-09-13,155.940002,157.399994,155.389999,155.759995,153.703598,3367200
2021-09-14,156.380005,156.669998,154.820007,155.149994,153.101654,2808600
2021-09-15,155.220001,156.380005,154.779999,156.020004,153.960190,3702400
2021-09-16,155.389999,156.119995,153.809998,155.559998,153.506256,4589900
2021-09-17,155.229996,155.500000,153.830002,154.130005,152.095123,8127400
2021-09-20,153.899994,154.949997,152.419998,153.610001,151.582001,5484600
2021-09-21,154.610001,156.119995,152.970001,153.539993,151.512909,4479800
2021-09-22,154.619995,155.089996,153.449997,154.009995,151.976700,3001000
2021-09-23,153.690002,154.929993,153.539993,154.130005,152.095123,2712500
2021-09-24,153.750000,154.619995,153.550003,154.199997,152.164200,2366100
2021-09-27,153.800003,154.149994,152.389999,152.720001,150.703751,4482000
2021-09-28,152.369995,152.500000,150.100006,151.050003,149.055786,5910900
2021-09-29,151.339996,153.169998,150.690002,152.300003,150.289291,3326500
2021-09-30,153.220001,153.429993,150.369995,150.410004,148.424240,4949200
2021-10-01,151.350006,151.610001,149.520004,150.949997,148.957108,4274300
2021-10-04,150.880005,153.000000,149.479996,150.199997,148.217010,5404900
2021-10-05,151.360001,152.389999,150.070007,151.089996,149.095261,6103100
2021-10-06,150.839996,155.160004,149.960007,154.960007,152.914185,5499200
2021-10-07,155.520004,157.750000,155.520004,156.389999,154.325287,4605100
2021-10-08,156.570007,156.710007,155.490005,156.029999,153.970032,4186000
2021-10-11,156.389999,157.229996,155.660004,156.240005,154.177261,2738100
2021-10-12,156.220001,157.850006,156.210007,156.929993,154.858154,3195400
2021-10-13,157.460007,158.050003,156.020004,157.990005,155.904175,3599900
2021-10-14,158.619995,159.490005,158.610001,159.259995,157.157394,3677100
2021-10-15,159.660004,159.660004,157.509995,158.809998,156.713333,4313000
2021-10-18,158.199997,158.699997,156.800003,158.089996,156.002838,3274200
2021-10-19,158.639999,160.160004,157.539993,160.100006,157.986328,3125800
2021-10-20,160.580002,161.880005,159.679993,161.309998,159.180328,3716500
2021-10-21,161.389999,161.429993,158.979996,159.179993,157.078461,4164700
2021-10-22,159.580002,160.470001,159.470001,159.970001,157.858017,3240300
2021-10-25,159.949997,159.949997,158.789993,159.220001,157.117920,3281200
2021-10-26,159.169998,161.399994,159.100006,161.169998,159.042175,3684700
2021-10-27,161.750000,161.839996,159.559998,160.610001,158.489578,3751800
2021-10-28,160.850006,161.729996,160.470001,161.619995,159.486237,3589600
2021-10-29,161.029999,162.259995,160.910004,161.600006,159.466507,4558200
2021-11-01,161.199997,161.500000,160.179993,161.259995,159.130997,3017100
2021-11-02,161.550003,162.809998,160.940002,162.740005,160.591461,3464500
2021-11-03,162.149994,164.389999,162.149994,164.300003,162.130859,3595000
2021-11-04,164.220001,164.559998,163.350006,164.309998,162.140732,3310100
2021-11-05,165.550003,166.429993,164.520004,166.000000,163.808411,3754300
2021-11-08,165.809998,166.100006,161.149994,162.429993,160.285538,5766400
2021-11-09,162.309998,163.860001,162.000000,163.509995,161.351273,3778600
2021-11-10,164.740005,165.000000,163.029999,164.039993,161.874283,2683500
2021-11-11,163.970001,163.979996,162.550003,162.690002,160.542114,2453000
2021-11-12,163.009995,163.929993,162.080002,162.649994,160.502640,3540900
2021-11-15,162.509995,163.880005,162.490005,163.800003,161.637466,3357100
2021-11-16,164.270004,164.990005,163.229996,163.309998,161.153931,2899400
2021-11-17,162.619995,163.669998,162.080002,163.369995,161.213135,3332200
2021-11-18,162.809998,163.520004,161.750000,163.419998,161.262482,3498900
2021-11-19,164.500000,165.029999,163.440002,163.809998,161.647324,5242200
2021-11-22,163.199997,166.800003,163.179993,164.149994,161.982834,4157200
2021-11-23,163.559998,165.720001,163.309998,165.250000,163.068314,3878000
2021-11-24,165.089996,165.500000,162.580002,163.740005,161.578262,3309500
2021-11-26,162.710007,163.660004,160.889999,161.139999,159.012573,3402900
2021-11-29,162.669998,164.580002,161.139999,164.139999,161.972977,5305800
2021-11-30,163.830002,164.000000,158.389999,159.779999,157.670532,7610000
2021-12-01,162.470001,163.250000,160.050003,160.160004,158.045517,5385600
2021-12-02,160.130005,161.690002,159.830002,160.619995,159.570480,4619800
2021-12-03,161.470001,164.880005,161.339996,164.710007,163.633759,6465900
2021-12-06,166.050003,167.289993,165.789993,166.419998,165.332581,5403100
2021-12-07,166.419998,166.960007,165.660004,166.229996,165.143829,5460100
2021-12-08,166.139999,166.690002,164.029999,166.520004,165.431931,3891900
2021-12-09,165.919998,166.880005,164.850006,166.309998,165.223297,3644500
2021-12-10,167.539993,169.119995,166.899994,168.970001,167.865921,5025700
2021-12-13,168.929993,171.259995,168.050003,169.809998,168.700439,5411800
2021-12-14,169.350006,170.389999,168.300003,169.389999,168.283173,4985000
2021-12-15,169.770004,171.779999,169.460007,171.570007,170.448944,5507800
2021-12-16,171.570007,173.559998,171.020004,171.820007,170.697311,6909900
2021-12-17,171.110001,172.380005,168.050003,168.300003,167.200302,10159600
2021-12-20,167.160004,169.500000,166.750000,169.419998,168.312988,5263600
2021-12-21,169.229996,169.600006,167.779999,168.919998,167.816254,3401400
2021-12-22,168.960007,169.990005,168.270004,169.970001,168.859390,4362900
2021-12-23,169.979996,170.630005,169.250000,169.779999,168.670624,3241700
2021-12-27,169.990005,171.559998,169.770004,171.470001,170.349594,2868800
2021-12-28,171.460007,172.789993,171.199997,172.360001,171.233780,2332100
2021-12-29,172.789993,173.460007,171.929993,172.970001,171.839783,2299500
2021-12-30,173.539993,173.619995,172.229996,172.669998,171.541748,1988900
2021-12-31,172.460007,174.020004,172.110001,173.710007,172.574951,2914900
2022-01-03,172.199997,173.190002,170.570007,172.979996,171.849716,5488900
2022-01-04,172.660004,174.449997,172.199997,173.229996,172.098083,4717600
2022-01-05,173.360001,175.360001,173.229996,173.820007,172.684235,6564600
2022-01-06,173.910004,175.600006,173.229996,173.860001,172.723969,4288700
2022-01-07,174.089996,174.690002,172.610001,174.080002,172.942535,4916000
2022-01-10,174.440002,175.839996,173.619995,174.169998,173.031937,5055900
2022-01-11,173.679993,174.229996,171.619995,174.089996,172.952469,6452300
2022-01-12,173.899994,174.330002,172.949997,173.899994,172.763702,5268000
2022-01-13,173.710007,174.690002,173.240005,174.179993,173.041870,4310300
2022-01-14,174.570007,175.940002,173.399994,175.639999,174.492340,4474500
2022-01-18,173.619995,174.759995,173.149994,173.960007,172.823318,5789500
2022-01-19,173.960007,175.960007,173.570007,175.210007,174.065155,6424500
2022-01-20,175.410004,176.880005,173.839996,173.940002,172.803452,6284200
2022-01-21,175.330002,177.240005,174.110001,174.220001,173.081619,6753200
2022-01-24,175.490005,176.500000,168.960007,173.330002,172.197433,9263900
2022-01-25,172.080002,172.479996,169.740005,171.339996,170.220428,6536900
2022-01-26,169.360001,171.809998,166.449997,169.529999,168.422256,6841800
2022-01-27,170.779999,173.279999,168.779999,169.369995,168.263306,6543500
2022-01-28,168.509995,172.729996,167.210007,172.669998,171.541748,5796000
2022-01-31,170.770004,174.110001,170.589996,173.520004,172.386200,5908000
2022-02-01,173.149994,173.429993,169.559998,172.339996,171.213898,5952700
2022-02-02,172.759995,175.639999,172.570007,175.470001,174.323456,5767000
2022-02-03,175.270004,176.660004,173.830002,175.369995,174.224106,4632700
2022-02-04,173.100006,174.889999,171.190002,172.490005,171.362930,4592400
2022-02-07,172.740005,172.990005,171.210007,171.809998,170.687363,4813300
2022-02-08,172.630005,172.639999,170.309998,172.020004,170.895996,3957700
2022-02-09,172.500000,172.779999,171.009995,171.940002,170.816513,6780200
2022-02-10,168.660004,171.449997,167.300003,168.369995,167.269836,7899800
2022-02-11,168.059998,170.309998,167.690002,168.580002,167.478470,7299600
2022-02-14,169.419998,169.679993,165.100006,166.699997,165.610748,6822500
2022-02-15,167.220001,168.250000,165.259995,165.960007,164.875595,4943800
2022-02-16,165.630005,167.199997,164.539993,166.300003,165.213379,4161700
2022-02-17,166.009995,167.949997,165.000000,166.750000,165.660431,5156800
2022-02-18,167.110001,168.240005,166.220001,167.710007,166.614166,5181600
2022-02-22,168.570007,168.940002,166.229996,168.350006,167.249985,7733900
2022-02-23,169.119995,169.119995,166.520004,166.690002,165.600830,5812800
2022-02-24,165.710007,166.339996,160.289993,163.789993,162.719757,8888800
2022-02-25,164.419998,168.460007,164.259995,168.380005,167.279785,6535600
2022-02-28,164.039993,165.210007,161.410004,163.740005,162.670105,7673500
2022-03-01,163.070007,164.399994,161.300003,162.270004,161.209702,5107900
2022-03-02,162.979996,165.820007,162.490005,164.520004,163.445007,5452100
2022-03-03,163.970001,165.190002,162.800003,163.270004,163.270004,5352200
2022-03-04,162.000000,166.500000,160.919998,165.750000,165.750000,6340300
2022-03-07,164.070007,165.149994,162.130005,162.449997,162.449997,6319500
2022-03-08,162.380005,163.970001,157.690002,157.869995,157.869995,6163700
2022-03-09,159.809998,160.059998,156.399994,157.399994,157.399994,5764900
2022-03-10,155.789993,156.250000,153.369995,154.509995,154.509995,6103700
2022-03-11,155.449997,156.889999,153.479996,153.729996,153.729996,4762600
2022-03-14,155.149994,157.800003,154.500000,155.889999,155.889999,6075600
2022-03-15,157.320007,159.500000,156.830002,159.000000,159.000000,6203400
2022-03-16,158.410004,159.990005,157.039993,159.699997,159.699997,6299000
2022-03-17,159.830002,161.630005,159.300003,160.940002,160.940002,3587600
2022-03-18,161.380005,162.929993,160.059998,162.789993,162.789993,12123000
2022-03-21,162.270004,163.809998,161.070007,162.559998,162.559998,5122600
2022-03-22,162.839996,164.770004,162.229996,164.339996,164.339996,5779200
2022-03-23,164.250000,165.279999,162.630005,163.479996,163.479996,4533700
2022-03-24,164.059998,164.729996,163.270004,164.470001,164.470001,3160300
2022-03-25,164.429993,165.899994,164.429993,165.240005,165.240005,4146800
2022-03-28,165.100006,165.770004,163.710007,165.729996,165.729996,4308000
2022-03-29,167.289993,168.580002,166.369995,168.190002,168.190002,4440400
2022-03-30,168.100006,168.240005,166.119995,167.960007,167.960007,3871500
2022-03-31,168.369995,169.300003,167.270004,167.380005,167.380005,6076200
2022-04-01,167.889999,169.929993,167.369995,169.759995,169.759995,3239600
2022-04-04,169.110001,169.330002,167.449997,168.910004,168.910004,1201954
