Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,41.000000,41.000000,41.000000,41.000000,0.091379,0
2021-04-06,40.529999,40.950001,40.529999,40.950001,0.091267,500
2021-04-07,40.950001,40.950001,40.950001,40.950001,0.091267,0
2021-04-08,40.700001,40.700001,40.700001,40.700001,0.090710,1600
2021-04-09,40.700001,40.700001,40.700001,40.700001,0.090710,0
2021-04-12,39.930000,39.930000,39.930000,39.930000,0.088994,500
2021-04-13,39.930000,39.930000,39.930000,39.930000,0.088994,0
2021-04-14,39.930000,39.930000,39.930000,39.930000,0.088994,0
2021-04-15,39.930000,39.930000,39.930000,39.930000,0.088994,53800
2021-04-16,42.500000,42.500000,42.500000,42.500000,0.094722,8500
2021-04-19,41.919998,41.919998,41.919998,41.919998,0.093429,600
2021-04-20,40.869999,40.869999,40.869999,40.869999,0.091089,100
2021-04-21,40.869999,40.869999,40.869999,40.869999,0.091089,0
2021-04-22,40.869999,40.869999,40.869999,40.869999,0.091089,0
2021-04-23,40.869999,40.869999,40.869999,40.869999,0.091089,0
2021-04-26,41.860001,41.860001,41.860001,41.860001,0.093296,500
2021-04-27,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-04-28,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-04-29,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-04-30,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-05-03,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-05-04,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-05-05,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-05-06,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-05-07,41.860001,41.860001,41.860001,41.860001,0.093296,0
2021-05-10,41.860001,41.860001,41.860001,41.860001,0.093296,100
2021-05-11,42.939999,42.939999,42.939999,42.939999,0.095703,400
2021-05-12,42.169998,44.150002,42.169998,44.150002,0.098399,1300
2021-05-13,45.000000,45.080002,44.160000,44.160000,0.098422,7400
2021-05-14,44.939999,45.220001,44.299999,44.500000,0.099180,100200
2021-05-17,43.009998,43.860001,43.009998,43.509998,0.096973,10000
2021-05-18,45.110001,45.110001,45.110001,45.110001,0.100539,11500
2021-05-19,45.110001,45.110001,45.110001,45.110001,0.100539,13900
2021-05-20,45.080002,45.080002,45.080002,45.080002,0.100472,13500
2021-05-21,45.080002,45.080002,45.080002,45.080002,0.100472,0
2021-05-24,45.080002,45.080002,45.080002,45.080002,0.100472,2700
2021-05-25,44.599998,44.599998,44.599998,44.599998,0.099402,4000
2021-05-26,44.599998,44.599998,44.599998,44.599998,0.099402,1500
2021-05-27,43.540001,43.830002,43.509998,43.830002,0.097686,19300
2021-05-28,43.830002,43.830002,43.830002,43.830002,0.097686,1700
2021-06-01,43.500000,43.500000,43.500000,43.500000,0.096951,7300
2021-06-02,44.580002,44.580002,44.259998,44.259998,0.098645,200
2021-06-03,45.000000,45.000000,45.000000,45.000000,0.100294,500
2021-06-04,45.000000,45.000000,45.000000,45.000000,0.100294,0
2021-06-07,45.849998,45.950001,45.849998,45.869999,0.102233,1200
2021-06-08,45.869999,45.869999,45.869999,45.869999,0.102233,0
2021-06-09,45.869999,45.869999,45.869999,45.869999,0.102233,0
2021-06-10,45.869999,45.869999,45.869999,45.869999,0.102233,100
2021-06-11,44.799999,44.799999,44.799999,44.799999,0.099848,1600
2021-06-14,44.799999,44.799999,44.799999,44.799999,0.099848,0
2021-06-15,44.799999,44.799999,44.799999,44.799999,0.099848,400
2021-06-16,44.799999,44.799999,44.799999,44.799999,0.099848,0
2021-06-17,46.189999,46.189999,46.189999,46.189999,0.102946,400
2021-06-18,46.189999,46.189999,46.189999,46.189999,0.102946,0
2021-06-21,46.189999,46.189999,46.189999,46.189999,0.102946,0
2021-06-22,46.299999,46.299999,46.299999,46.299999,0.103191,100
2021-06-23,45.889999,45.889999,45.889999,45.889999,0.102277,200
2021-06-24,45.889999,45.889999,45.889999,45.889999,0.102277,0
2021-06-25,45.889999,45.889999,45.889999,45.889999,0.102277,700
2021-06-28,47.700001,47.700001,47.700001,47.700001,0.106312,86400
2021-06-29,48.080002,48.080002,48.080002,48.080002,0.107158,200
2021-06-30,48.080002,48.080002,48.080002,48.080002,0.107158,0
2021-07-01,46.320000,46.320000,46.320000,46.320000,0.103236,200
2021-07-02,46.320000,46.320000,46.320000,46.320000,0.103236,0
2021-07-06,47.430000,47.430000,47.430000,47.430000,0.105710,300
